index,text,label,score
44271,氣死QQQ,negative,0.9537648558616638
30373,这个可不好，年纪这么小,negative,0.9537027478218079
29482,那對球迷觀感不是很好！！！,negative,0.9527528882026672
25167,有些人嘴很臭喔,negative,0.9519777297973633
162,實力是有差 人家還沒有放棄你就在臭,negative,0.9518278241157532
5942,主審也是被罵很慘,negative,0.9504902958869934
16469, 發這種不好嗎,negative,0.9499525427818298
25767,可悲,negative,0.9495388865470886
27568,太鬼了…,negative,0.9494519233703613
36713,真的太虧,negative,0.9491802453994751
7648,感覺很痛,negative,0.9491572380065918
14132,太鬼,negative,0.9491204023361206
2580,太鬼了,negative,0.9491093158721924
20666,太鬼了,negative,0.9491093158721924
1602,太鬼了,negative,0.9491093158721924
8571,這個真的不行,negative,0.9489316344261169
10550,笑死，太壞,negative,0.9482662677764893
4297,不好意思，因為真的太氣,negative,0.9472620487213135
7135,太兇了,negative,0.947226881980896
12397,思南實力真的不行...,negative,0.9467592835426331
23708,太鬼了吧,negative,0.946388304233551
590,太鬼了吧,negative,0.946388304233551
37685,太鬼了吧,negative,0.946388304233551
10717,脾氣真差,negative,0.9461604952812195
8487,臉董看起來很生氣,negative,0.9454386830329895
6223,搞不好有的是因為被罵得太難聽假裝看不到(?,negative,0.9451252818107605
11892,球品看起來真差,negative,0.9449033141136169
25522,笑死真的太扯啦,negative,0.9447411298751831
36500,超恐怖,negative,0.9443678259849548
29937,對呀 超傷心 含泪的笑脸 ,negative,0.9440131187438965
14126,太可怕,negative,0.943146824836731
45008,太兇殘的一場經典男排了 好過癮0.0,negative,0.9429536461830139
16212,真的很傷,negative,0.9428539872169495
6445,(但我也覺得真的醜,negative,0.9426862001419067
11405,太躁了,negative,0.9424973130226135
502,手法太差了,negative,0.9424619674682617
4658,吐氣,negative,0.9423495531082153
4697,吐氣,negative,0.9423495531082153
4644,吐氣,negative,0.9423495531082153
16514,太鬼拉,negative,0.9423128962516785
40172,對狀況不好,negative,0.9421346783638
35233,嘴巴很臭欸,negative,0.9418692588806152
33190,欺負人啊！,negative,0.9418630599975586
14745,不好的象徵,negative,0.9416872262954712
3151,好虐心啊…,negative,0.9416608810424805
5250,失敗!!,negative,0.9413067102432251
7185,那太難了，你要的水準可能要世錦賽才有了,negative,0.9409819841384888
20024,太慘忍了沒收紅包,negative,0.9405269622802734
35102,虐心環節…,negative,0.940494179725647
12433,我最不喜欢Santos的是，赢球了还不和队友鼓励，你让队友怎么想？,negative,0.9391549229621887
7423,太氣了,negative,0.9391396045684814
15925,打到很差,negative,0.9390912055969238
25627,一場定生死喔！輸了就進不去了～,negative,0.9380224347114563
5185,位置給的不好，很難出手啊,negative,0.9373807311058044
13612,感覺很生氣??? 剛貌似看簡老師在罵髒話?,negative,0.9373140931129456
46898,差點大意失荊州,negative,0.9372839331626892
3956,擊球的收音效果不好,negative,0.9372708797454834
8682,The Players seems so sad,negative,0.937227725982666
13621,感覺超生氣,negative,0.9371616244316101
13281,焦焦不開心,negative,0.9369142055511475
7860,真的會被罵死,negative,0.9366408586502075
8666,這句太不順了,negative,0.9360244274139404
13358,狀況不好就要換下去,negative,0.9354259371757507
166,這樣就在臭，感覺你是不是沒被罵過,negative,0.9352773427963257
1625,太鬼啦,negative,0.9352008104324341
43364,今天在学校打得状态不好 哎 ,negative,0.9349871873855591
20998,老闆不滿意了 苦笑 ,negative,0.9347954988479614
16506,太狠惡,negative,0.9344410300254822
38857,最慘的是整天都5局,negative,0.9337136149406433
41616,狀況不好,negative,0.9336728453636169
25115,好糟糕,negative,0.9335533380508423
38932,太氣了吧⋯⋯,negative,0.9327564239501953
14850,胡曉珮球感太差,negative,0.9326918125152588
3743,這球感覺不好接,negative,0.9323667287826538
13638,太陽感覺有些躁...,negative,0.9322172403335571
30268,打個鬼啊 凶屁凶,negative,0.9320459365844727
32321,日本基層實力太可怕,negative,0.9319996237754822
3756,這個分差,negative,0.9316869974136353
168,這麼說你很常被罵嘍,negative,0.9310967326164246
41648,太難了,negative,0.9304676651954651
34241,太難了,negative,0.9304676651954651
41477,太難了,negative,0.9304676651954651
9686,"酸民最強, 不服來辯",negative,0.9299495220184326
35299,吵死了別臭,negative,0.929591715335846
37522,非常刺耳,negative,0.9293989539146423
42856,罵人了,negative,0.9293635487556458
4098,罵人了 ,negative,0.9293635487556458
44483,貪心了 笑哭了 ,negative,0.9291686415672302
38193,很難 真的很難,negative,0.9290716052055359
10908,最近流感很嚴重 大家注意自己身體狀況 別感冒了！,negative,0.9284659624099731
11469,太壞了,negative,0.9282585978507996
40923,噁心~,negative,0.9279757738113403
43920, 吓死了 ,negative,0.9267365336418152
42522, 吓死了 ,negative,0.9267365336418152
23384,彭的狀態不好,negative,0.9266639947891235
34714,超痛,negative,0.9260157346725464
65,看起來超痛...,negative,0.925991415977478
6999,太鬼了8,negative,0.925575852394104
32834,球品真差,negative,0.925567090511322
36725,踩線最虧,negative,0.9254806041717529
4358,難得這麼多人關注 結果內容不佳,negative,0.9254066944122314
2073,那個動作太敗了影響中立球迷ＸＤ,negative,0.9253410696983337
14275,氣亂了,negative,0.9252282977104187
25623,太虧了,negative,0.9249820113182068
22041,差1分 吓死了 ,negative,0.9247433543205261
46489,太急...,negative,0.9247045516967773
12931,捷盛一開始也被罵超慘的,negative,0.9239764213562012
26687,太扯了 這運氣,negative,0.9239669442176819
36709,太虧,negative,0.9232435822486877
8430,太過癮了｡,negative,0.9229069948196411
34542,很難 上次場上狀況很差,negative,0.9226946234703064
21881,快點讓他收操 他感覺真的很無奈,negative,0.9224194288253784
25176,抗分的人 都太心疼了 放声大哭 ,negative,0.9221059679985046
34797,感覺很嚴重,negative,0.9220386147499084
19102,喉嚨用太兇 笑得满地打滚 ,negative,0.9219631552696228
5441,勾回來的球被隊友放掉 真的很哭,negative,0.9218521118164062
27494,訊號不好@@,negative,0.9216852784156799
35588,我心臟不行了 笑哭了 ,negative,0.9216658473014832
42757,聽說受傷 受伤 ,negative,0.9214135408401489
2127,嘲諷在國外會被打,negative,0.9213378429412842
35208,慘了慘了 放声大哭 ,negative,0.9212297201156616
46945,沈超恐怖,negative,0.9203986525535583
20186,請把19號帶回來。 我想見他。 我的心都碎了  放声大哭  累死了  沉思  吓死了 ,negative,0.9202852249145508
18790,這樣進度差太多很不公平,negative,0.9202239513397217
33256,心亂了,negative,0.9201900362968445
17403,我心臟不行了,negative,0.9200323820114136
6545,顆顆今天手感不好,negative,0.9198600053787231
27643,太亂了,negative,0.9197432994842529
38950,這場太難了,negative,0.91949862241745
12443,思南實力真的不行 ,negative,0.9187080264091492
19471,傷心,negative,0.9184779524803162
35835,這季打不好,negative,0.9180505275726318
43115,首局戰到4分差!!!,negative,0.9178546667098999
9179,名字真的不好記 Zsanett 的樣子  斜眼笑  ,negative,0.9178224205970764
4905,那個尖叫聲嚇死人 ,negative,0.917599081993103
17361,嚇死  吓死了 ,negative,0.9172167778015137
1054,真的很傷 放声大哭 ,negative,0.9171942472457886
16129,貪心了,negative,0.9171602129936218
4688,头表示痛痛,negative,0.9169602990150452
35008,什麼叫放掉阿，真的超不尊重,negative,0.9167103171348572
39229,我心臟不行了啦,negative,0.9166741371154785
43475,太扯  苦笑 ,negative,0.9162453413009644
27516,太爛,negative,0.9160230159759521
26489,太亂了吧,negative,0.9159970879554749
26224,太亂了吧,negative,0.9159970879554749
16564,心臟要不行了！,negative,0.9158188104629517
30898,他之前狀態一直不好啊,negative,0.9157596826553345
16637,心臟真的痛,negative,0.9157453179359436
29948,罵人了啦,negative,0.9157202243804932
18274,踢球絕對不行，因為發洩對象是跟你完全無關的擦球同學,negative,0.9156786203384399
26762,真的失望 雖然不是誰的粉絲但很失望,negative,0.915288507938385
14628,太尷尬了,negative,0.9143126010894775
20648,真的被抓死死,negative,0.9138471484184265
40040,狀況不好 有人可以換 不用一直堅持XD,negative,0.9137844443321228
576,太反彈了,negative,0.9137547016143799
2669,太黑了,negative,0.9136725068092346
1020,爆氣！！,negative,0.9133644700050354
2218,老闆臉臭臭,negative,0.9132004380226135
38888,那真的是經典到不行，四場五局,negative,0.9127864837646484
8785,嚴重亂流了…,negative,0.91230309009552
24419,有罵有差,negative,0.9119956493377686
24424,有罵有差,negative,0.9119956493377686
40287,敏狀態不好,negative,0.9119929671287537
36774,太過份的直接封鎖無視喔 ,negative,0.9119035601615906
14375,太哭了,negative,0.911694347858429
2513,新婚不愉快,negative,0.911522626876831
32692,109也太鬼,negative,0.9112347960472107
901,笑死 超丟臉,negative,0.9109733700752258
14117,太扯太扯,negative,0.91087406873703
22551,太急了,negative,0.9103084802627563
16139,太急了,negative,0.9103084802627563
41617,太急了,negative,0.9103084802627563
9474,心態崩了,negative,0.9102925658226013
7288,心態崩了,negative,0.9102925658226013
964,心態崩了,negative,0.9102925658226013
29945,心態崩了,negative,0.9102925658226013
39389,狀況不好也是有的,negative,0.9101954698562622
14717,第一局輸得太泄氣了 ,negative,0.9098875522613525
10467,喀拉表情都不太好了 如果放鬆一點會更好,negative,0.9096865653991699
10722,最後那球看起來真的是亂接啊⋯,negative,0.9091370701789856
22124,真的生氣了,negative,0.9090754389762878
2576,前鑌新婚不愉快了～,negative,0.908990204334259
42976,真的是太扯啦,negative,0.9089824557304382
18006,完全被看死,negative,0.9086247086524963
17936,117公里...太鬼了吧,negative,0.9086126089096069
18237,不要踢球啦 這樣不好,negative,0.9085327386856079
33997,心態崩嗎,negative,0.9083951711654663
1244,感覺在諷刺...,negative,0.9077973961830139
21745,太黑了吧,negative,0.9076088070869446
46187,阿唷  吓死了 ,negative,0.907534658908844
13049,可能需要翻譯 斜眼笑  英文不太好,negative,0.9075003266334534
45498,不行啊擋不住 太高,negative,0.9074797034263611
26234,11分差！！！,negative,0.9073448181152344
24203,太急了啦,negative,0.9072265028953552
35090,今天去票進場的真的是虧爛,negative,0.9071211218833923
42718,臭臭,negative,0.9070612788200378
45311,生氣了……,negative,0.9069603681564331
39994,真的鬼,negative,0.9069275259971619
17996,真的鬼 ,negative,0.9069275259971619
40133,搞不好劉家昌想學SUNNY哥，先籌錢再自費去國外打球!?,negative,0.906817615032196
21687,快氣死,negative,0.906675398349762
13856,激烈死鬥下半場,negative,0.9062408804893494
37709,這太扯了,negative,0.9061794281005859
12434,看她後面撲球就知道腳狀況不太好了,negative,0.906009316444397
40283,餵太兇了吧XDDD,negative,0.9059633016586304
35626,"太慢熱了, 每次都從第三局才開始打",negative,0.9057470560073853
40390,做最壞的打算啦,negative,0.905686616897583
35248,這樣輸真的嚇死人 對手是二軍啊,negative,0.9056625366210938
4359,t1真的不行,negative,0.9050883650779724
34581,不舒服,negative,0.905035674571991
29822,ㄟ害…3分差了,negative,0.9049808979034424
6448,生氣了,negative,0.9049757122993469
23717,生氣了,negative,0.9049757122993469
13390,生氣了,negative,0.9049757122993469
45308,生氣了,negative,0.9049757122993469
2673,太扯,negative,0.9049408435821533
16930,太扯,negative,0.9049408435821533
19518,太扯,negative,0.9049408435821533
3112,太扯,negative,0.9049408435821533
27926,太扯,negative,0.9049408435821533
5210,太扯,negative,0.9049408435821533
3313,太扯,negative,0.9049408435821533
24042,太扯,negative,0.9049408435821533
14110,太扯,negative,0.9049408435821533
19401,太扯,negative,0.9049408435821533
40256,太扯,negative,0.9049408435821533
36190,太扯,negative,0.9049408435821533
11506,太扯,negative,0.9049408435821533
22470,太扯,negative,0.9049408435821533
25709,太扯,negative,0.9049408435821533
40013,太扯,negative,0.9049408435821533
19128,太扯⋯⋯,negative,0.9047529697418213
24357,太狠了這個籃網,negative,0.9046018123626709
34724,扭到，好痛,negative,0.9045859575271606
11201,彰師最恐怖的是操場啊,negative,0.9044333696365356
22028,可怕的運動能力,negative,0.9043216705322266
26236,年後都接不好欸⋯完蛋,negative,0.9039540886878967
25302,太哭了吧,negative,0.9038276672363281
16809,太扯了 這比賽  斜眼笑  ,negative,0.903795599937439
38523,吐血,negative,0.9037243723869324
44254,我的心臟不行了,negative,0.9035051465034485
42349,球急降真的很難接！,negative,0.9034396409988403
19109,彰師大觀眾席座位視線不太好(對矮個子) 而且彰化住宿不好找,negative,0.90260249376297
44534,哇一分差,negative,0.9025136232376099
35656,真正強的人是狀態不好也能即時調整,negative,0.9023062586784363
25814,嚇死人了,negative,0.9022744297981262
6154,心痛,negative,0.9021524786949158
20955,太狠了…,negative,0.9019647836685181
7290,挖賽，搞不好以後這些人都會進企聯,negative,0.9018583297729492
1620,太扯…,negative,0.9011893272399902
38774,太扯ㄌ,negative,0.9011893272399902
17573,不行啊= =,negative,0.9010855555534363
8576,太扯 滑稽 ,negative,0.900880753993988
4446,球表示：我最痛 笑哭了 ,negative,0.9007431268692017
8560,太瞎了吧,negative,0.9007085561752319
22484,記者嚇死,negative,0.9005974531173706
18768,狀態看起來當然有差,negative,0.8996686935424805
6263,太無情了吧,negative,0.8993728756904602
1361,歐買尬!!!!!!!!,negative,0.8993011116981506
10494,臭男生想引起注意,negative,0.899294376373291
2575,現在的心情就像當年看惡漢巴克利無力回天四連敗帶著這樣的心情退休的感覺,negative,0.8992941975593567
20375,搞不好有變數,negative,0.8992732763290405
33359,這直線太狠了,negative,0.8991232514381409
19181,名字太難記,negative,0.8991167545318604
14982,球場也要弄好 有些都是借大學體育館 感覺看起來不舒適,negative,0.8989391326904297
35882,也太不順了吧,negative,0.8987342119216919
29084,感覺今天不穩定,negative,0.8986620903015137
6986,現在要這樣臭我們班長 沒必要啦,negative,0.8985904455184937
21117,董A不開心了,negative,0.8984524607658386
46270,太扯了太扯了太扯了,negative,0.8982491493225098
24440,太扯了,negative,0.8979184031486511
39860,太扯了,negative,0.8979184031486511
27406,太扯了,negative,0.8979184031486511
20800,太扯了,negative,0.8979184031486511
45732,太扯了,negative,0.8979184031486511
35936,太扯了,negative,0.8979184031486511
38811,太扯了,negative,0.8979184031486511
35556,太扯了,negative,0.8979184031486511
31926,太扯了,negative,0.8979184031486511
22597,太扯了,negative,0.8979184031486511
21065,太扯了,negative,0.8979184031486511
432,太扯了,negative,0.8979184031486511
32713,太扯了,negative,0.8979184031486511
11990,太扯了,negative,0.8979184031486511
40257,太扯了,negative,0.8979184031486511
19513,太扯了,negative,0.8979184031486511
1025,太扯了,negative,0.8979184031486511
3815,太扯了,negative,0.8979184031486511
13329,太扯了,negative,0.8979184031486511
19726,太扯了 手尾林千,negative,0.8976876139640808
44064,有念有差,negative,0.8976332545280457
11889,太扯了⋯,negative,0.8974229693412781
36481,可怕啊 打點速度力量,negative,0.8972607851028442
63, 害怕  害怕 ,negative,0.8969545960426331
44631,長得好像 吓死了 ,negative,0.8967578411102295
22850,真低慘,negative,0.8967548608779907
34053,真心疼,negative,0.8964924216270447
4984,太狠了,negative,0.8964595794677734
20324,太狠了,negative,0.8964595794677734
4094,太狠了,negative,0.8964595794677734
1493,太狠了,negative,0.8964595794677734
1621,太狠了,negative,0.8964595794677734
39496,太狠了,negative,0.8964595794677734
20454,太狠了,negative,0.8964595794677734
25688,太狠了,negative,0.8964595794677734
22613,太狠了,negative,0.8964595794677734
16479,太狠了,negative,0.8964595794677734
44394,太狠了,negative,0.8964595794677734
4966,太狠了,negative,0.8964595794677734
10547,:yougotthis:真傷人,negative,0.8962759971618652
13156,太狠了三米線,negative,0.8962517380714417
11519,不行啦,negative,0.8962486982345581
15029,bia太兇拉,negative,0.8961496949195862
14356,太扯的一場比賽 5555人,negative,0.8961111903190613
29703,100下太狠了 沒力打球了,negative,0.8959991931915283
3738,非常不可以,negative,0.8959119319915771
39517,兩邊氣氛差好多 晕 ,negative,0.8959038853645325
26390,也太爛,negative,0.89527827501297
58, 害怕 ,negative,0.8952614665031433
27509, 害怕 ,negative,0.8952614665031433
20757, 害怕 ,negative,0.8952614665031433
20751, 害怕 ,negative,0.8952614665031433
460,人太重了，出不去,negative,0.8952214121818542
17538,這甚麼鬼,negative,0.8947267532348633
40790,太扯了 打不完了,negative,0.8945693969726562
3317,我差點掛心！臟！科！,negative,0.8943794965744019
1615,太扯了啦,negative,0.894312858581543
16523,太扯了啦,negative,0.894312858581543
7154,身體不舒服,negative,0.8940395712852478
508,甚麼!!! 吓死了  吓死了  吓死了 ,negative,0.8940258622169495
9028,臭臉,negative,0.8934144973754883
18308,主審真的不行,negative,0.8933959007263184
29064,今天真的打得很亂,negative,0.8932541608810425
31385,害以為我被雷 ,negative,0.8932287693023682
43585,傷勢有影響吧！,negative,0.8931498527526855
21747,太黑,negative,0.8927088379859924
34683,這一球很傷,negative,0.8924617171287537
390,這球太扯,negative,0.8923978209495544
2382,太狠啦,negative,0.8923726677894592
12567,太急啦,negative,0.8919435739517212
15554,廣告掉400人…  单眼吐舌 ,negative,0.8915286660194397
11349,單手長攻太鬼了,negative,0.8914878368377686
2546,罵了,negative,0.8911607265472412
5130,笑死　大家很壞ＸＤＤＤ,negative,0.8910157084465027
12078,因為雙目說他直接出會場，感覺偏嚴重,negative,0.8910040259361267
14873,很多洋將都配合不好,negative,0.8909753561019897
17489,主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬,negative,0.8909331560134888
45701,這叫個人時間差,negative,0.8906881809234619
2096,千萬別嘲諷，球品更重要,negative,0.8905813097953796
36732,每次都是你在臭,negative,0.8905490040779114
16630,恐怖,negative,0.8905445337295532
9907,"也太難分難解@@""",negative,0.8905268311500549
45620,球速太快 很難好不好,negative,0.8904082179069519
25143,真的看不下去,negative,0.8901011943817139
27139,真的頭痛,negative,0.890017032623291
37265,太假了,negative,0.8897622227668762
4992,這場實力有差，等看實力相當的下一場,negative,0.88957679271698
13036,被他的球打臉很痛吧,negative,0.8895699381828308
44437,很邪門 笑得满地打滚 ,negative,0.8895295858383179
9308,難怪今天感覺異常兇狠,negative,0.8895189762115479
16888,太扯啦,negative,0.889518141746521
30954,太扯啦,negative,0.889518141746521
15932,臭嘴,negative,0.8894925117492676
23859,又發失球了。。。,negative,0.889430046081543
25406,嚇死,negative,0.8893892168998718
35547,嚇死,negative,0.8893892168998718
34235,嚇死,negative,0.8893892168998718
5669,嚇死,negative,0.8893892168998718
46871,嚇死,negative,0.8893892168998718
27999,嚇死,negative,0.8893892168998718
11577,嚇死,negative,0.8893892168998718
25823,嚇死,negative,0.8893892168998718
41583,嚇死,negative,0.8893892168998718
12408,Santos不行啦！,negative,0.8893454074859619
36185,被吊的亂七八糟,negative,0.8892511129379272
33298,很鬼，都鎖定她了。還是讓她得不少顆 笑哭了 ,negative,0.8892393112182617
12319,打得亂七八糟,negative,0.8889155387878418
5663,就是大家都很亂的感覺,negative,0.8888888955116272
5666,感覺換血陣痛..,negative,0.8888369202613831
2786,感覺膝蓋很痛,negative,0.8887971639633179
2555,搞不好今年企排決戰=Uvl決戰,negative,0.8885224461555481
15471,被抓死死,negative,0.8884204626083374
5302,對，感覺她臉色不太好,negative,0.888229489326477
26448,不能搞氣氛啦 這樣不好,negative,0.8874489068984985
44529,差點暴頭 笑哭了 ,negative,0.8872556090354919
43347,三小也太鬼扯,negative,0.8872370719909668
32729,又失分啦…,negative,0.8871989250183105
4953,士氣大傷啊…,negative,0.887151837348938
16241,兩隊都很鬼欸,negative,0.887094259262085
11170,超兇 笑哭了 ,negative,0.8870857954025269
13707,買這局-4.5 當然生氣啊,negative,0.8870390057563782
14037,不行了啦,negative,0.8863472938537598
17390,嚇死喔,negative,0.8862013220787048
18784,情維也受傷的樣子,negative,0.8861058354377747
27508,太爛了 今天的機器都卡卡的,negative,0.8861017823219299
21330,太重了,negative,0.8859594464302063
12316,這場比賽的節奏太拖了 有點煩躁,negative,0.8859066963195801
33369,193的球僮做小椅子實在是太狠了,negative,0.8858363628387451
3754,鬼斬太狠了,negative,0.8857085704803467
17969,幫我跟洪小發說房間冷氣又壞掉了 今晚先熱死,negative,0.8855485320091248
27178,挖  吓死了  吓死了  吓死了 ,negative,0.8854649662971497
3751,太狠了今天,negative,0.8854314684867859
25979,一分差,negative,0.8853638172149658
16672,一分差,negative,0.8853638172149658
16664,一分差,negative,0.8853638172149658
31003,我真的快笑死了！,negative,0.8853423595428467
24604,太想壓,negative,0.8853127360343933
3557,有點慘 冷脸 ,negative,0.8852956295013428
3215,心臟很痛,negative,0.8852798938751221
14472,恨熊熊到底是啥梗,negative,0.8850372433662415
12982,這到底是什麼鬼,negative,0.884615421295166
33551,真的很難反應,negative,0.8843909502029419
39331,金髮女中間失掉好幾分太傷了,negative,0.8843815326690674
39328,金髮女中間失掉好幾分太傷了,negative,0.8843815326690674
14373,熊班長的錯 恨熊熊,negative,0.8841767311096191
25783,太扯了吧,negative,0.8840323686599731
25771,太扯了吧,negative,0.8840323686599731
20941,竟然差距6分  吓死了 ,negative,0.8840065002441406
1329,挖賽  吓死了  吓死了  吓死了 ,negative,0.8840027451515198
43238,打太急了,negative,0.8837045431137085
35081,傻眼 太陽被二軍打到快哭了,negative,0.8836396932601929
33274,第二位心態崩…,negative,0.8834507465362549
32712,太扯了魚躍,negative,0.883151650428772
5241,一直被虐,negative,0.8831430077552795
38258,恨瘸瘸,negative,0.8827383518218994
15923,簡太急了,negative,0.8826835751533508
10436,真的被反超了,negative,0.882558286190033
25161,真的很看不下去= =,negative,0.882391095161438
40548,真的差點搞笑,negative,0.881976842880249
17401,嚇死了,negative,0.8819379210472107
37136,體育風氣差，大概是因為福利太差吧,negative,0.8816158175468445
44486,太扯了 今天,negative,0.8811004757881165
17843,賽程安排說實話太不平均,negative,0.8809873461723328
5825,主審臉很歪欸,negative,0.8808627128601074
12819,球衣的確很不ok，菲律賓女排聯賽的衣服都比我們時尚多了,negative,0.8806867003440857
39998,噁心,negative,0.8801229000091553
3676,今年多一隊感覺賽程都不太好,negative,0.8800696134567261
12585,封得死死的,negative,0.8799347281455994
40529,那球太為難她了吧,negative,0.8797538876533508
40064,這局的分差大了...覺得師大追不回來...?,negative,0.8793653249740601
45730,112 太兇殘,negative,0.8790427446365356
45534,aww sad ,negative,0.8790051341056824
3251,我要吐了,negative,0.8789135813713074
33439,都要變成 時間管理大師了  吓死了  吓死了  吓死了 ,negative,0.878549337387085
16772,胃真的痛,negative,0.8785216808319092
18637,風向不好XD,negative,0.8784746527671814
25130,失常的太陽?,negative,0.8784545063972473
2313,我會吐血,negative,0.8784081339836121
21150,有人說他醜嗎????,negative,0.8783987760543823
14388,但就是心態不好調整,negative,0.8783732652664185
38427,沒辦法 真的太晚 還要打球算是一件很累人的事,negative,0.8783659338951111
25078,簡老師太扯⋯⋯,negative,0.8779776096343994
45727,跳出去應該是真的傷很重…,negative,0.87771075963974
32599,後面真的超亂,negative,0.8776036500930786
10576,13號真的很不積極ㄝ,negative,0.877383828163147
15164,真的很扯,negative,0.8773126006126404
31071,真的很扯,negative,0.8773126006126404
1060,真的很扯,negative,0.8773126006126404
38070,亂了，我真的亂了，怎會是這樣，說放棄就放棄。,negative,0.8772780299186707
37577,應該要打五六日， 打六日— 不理想,negative,0.8770366907119751
38502,吐了,negative,0.8768043518066406
38506,吐了,negative,0.8768043518066406
7061,吐了,negative,0.8768043518066406
36323,球好痛!!!!,negative,0.8766653537750244
40045,不行,negative,0.8765370845794678
12044,不行,negative,0.8765370845794678
29916,不行,negative,0.8765370845794678
3385,政治干涉體育太不應該了,negative,0.8765251040458679
26425,真的看不下去欸⋯,negative,0.8764652609825134
41359,感覺先吃會吐 太激烈了,negative,0.8764644265174866
40546,嚇死剛剛差點漏掉,negative,0.8763217329978943
42996,黑 黑心  黑心  黑心 ,negative,0.8761675953865051
12432,你看今天換上來的替補真的很慘,negative,0.8759973049163818
3213,好醜= =,negative,0.8759916424751282
18383,殺瘋了！,negative,0.8759079575538635
43967,找洞發 太狠了,negative,0.8758324980735779
3285,可惡我要哭了,negative,0.8756535649299622
23128,又一分差,negative,0.8756415247917175
17388,唉唷嚇死人了,negative,0.8755771517753601
28683,好硬...太辛苦..,negative,0.8753864765167236
11554,我真的笑死,negative,0.8752521276473999
21795,粗暴言論DUCK不必,negative,0.8750835061073303
9691,第一局膝蓋有點不舒服,negative,0.875001072883606
31900,我也要吐了,negative,0.8747754096984863
9540,洋將今天太鬼啦,negative,0.874671995639801
3739,罵髒話了,negative,0.8746706247329712
18386,太低了,negative,0.8745924234390259
42101,這場的熱度有些不給力！,negative,0.8743419647216797
17534,主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬主審現在很尷尬,negative,0.8742870688438416
3185,貼心提醒心臟不好今天這場小心觀看,negative,0.8742672204971313
11432,温是鬼吧,negative,0.874087929725647
3896, 郁闷  郁闷  郁闷 ,negative,0.8739359378814697
14824,真的乘風破浪了！,negative,0.8735731840133667
9063,笑死人,negative,0.8735695481300354
22318,少打比賽真的有差吧,negative,0.8733718395233154
21604,旁邊在喊那個真的很尷尬又沒提振士氣的效果==,negative,0.8731878399848938
38219,小易 聽起來很可怕,negative,0.8730608820915222
31999,字幕機： 天氣太冷不想工作,negative,0.8727373480796814
34421,笑死 另類拐氣,negative,0.8722401857376099
41203,不要歡配 林太太們會生氣,negative,0.8722401261329651
