URL,News
https://tvl.ctvba.org.tw/news-detail/281,企業18年甲級男女排球聯賽最佳七人出爐!每個人都是球隊中最耀眼的那顆星你心中的最佳七人上榜了嗎女子組最佳邊線攻擊球員 極速超跑 Carla最佳邊線攻擊球員 極速超跑 蔡幼群最佳攔中球員 臺北鯨華 甘可慧最佳攔中球員 極速超跑 Aleoscar最佳舉球對角球員 臺北鯨華 Bia最佳舉球員 臺北鯨華 廖苡任最佳自由球員 新北中纖 林其蓉男子組最佳邊線攻擊球員 連莊 Bryan最佳邊線攻擊球員 臺中太陽神 高偉誠最佳攔中球員 屏東台電 蔡沛彰最佳攔中球員 連莊 劉鴻杰最佳舉球對角球員 雲林美津濃 洪榮發最佳舉球員 桃園臺產 林謙最佳自由球員 屏東台電 李佳軒
https://tvl.ctvba.org.tw/news-detail/280,攻擊手誰最厲害！留印腦中全力進攻的畫面是誰？沒有錯！本季得分王得分后就是連莊 布萊恩 520分(攻擊453/攔網40/發球27)極速超跑 Carla 357分(攻擊301/攔網20/發球36)火燙的進攻手感，強勁的扣球力度叫我第一名
https://tvl.ctvba.org.tw/news-detail/279,企排18年男子組總冠軍賽最終戰於今（27）日由屏東台電對上連莊，雙方血戰五局後連莊以19-25、25-20、18-25、25-21及15-12成功加冕為王！成為企業十八年甲級男女排球聯賽男子組冠軍！首局一開局屏東台電與連莊便互別苗頭，連莊汪秉勳先是以一記重扣攻擊，屏東台電則是靠著詹旻翰touch out給予反擊，接下來連莊陷入一陣失誤亂流，讓屏東台電抓緊機會拉開分差，屏東台電蔡沛彰更是以一記漂亮的發球Ace擴大領先，不過連莊韌性十足，靠著優秀的團隊防守將比數又再慢慢縮小，局末許紋誠以一記強力再見Ace球強行收下第一局勝利。第二局屏東台電靠著如同銅牆鐵壁般的防守令連莊進攻受阻，進攻端屏東台電黃正良在四號位給足壓力，不斷地在四號位重扣得分，而連莊Bryan並不打算讓屏東台電為所欲為，靠著一記四號位強扣扳平比數，隨後連莊強化前排防守強度，靠著劉鴻敏多次攔網成功取得領先優勢，最終連莊第二局扳回一城。第三局開局連莊Bryan攻守兼備，先是靠著強扣touch out開啟攻勢再貢獻一記漂亮的前排攔網得分，而屏東台電也不甘示弱地用一記前排重扣還以顏色，隨即戰況進入拉鋸，你來我往互不相讓！到了局中屏東台電靠著詹旻翰四號位重扣逐漸拉開比分，而連莊隨即靠著汪秉勳及Bryan追趕比分至2分差，但最終連莊因為發球失誤讓屏東台電拿下第三局。進入第四局連莊Bryan再度展現進攻火力，助連莊開局保持優勢，而台電詹旻翰也在四號位貢獻一記斜線進攻緊咬比分，到了局中連莊劉鴻敏勢不可擋！連續兩次四號位重扣得分讓連莊拉開比分，但屏東台電林宜暉及許文誠此時跳出來強扣得手嘗試拉近差距，局末連莊劉鴻敏以一記再見Ace球將戰局帶入最終第五局！關鍵第五局雙方加強馬力全力以赴，連莊靠著Bryan及劉鴻敏對決屏東台電由許紋誠、蔡沛彰及詹旻翰組成的強大前排防守，雙方一路膠著到局末，超高張力對決令現場球迷大飽眼福，關鍵時刻連莊汪秉勳及宋柏霆組成的鐵壁防守成功阻擋屏東台電反攻的號角，最終連莊拿下企排18年男子組總冠軍！
https://tvl.ctvba.org.tw/news-detail/278,企排18年男子組總冠軍賽第二戰於今（26）日由連莊對上屏東台電，屏東台電以25-15、25-15、22-25及25-21拿下勝利，成功將戰局拖至最終第三戰。首局屏東台電來勢洶洶，開局便打出一波5-1的精彩攻勢，也逼迫連莊喊出暫停，暫停回來連莊宋柏霆立馬以一記二號位暴力重扣還以顏色，但屏東台電此時火力更加強大，隊中許紋誠、蔡沛彰等選手展現攻擊火力，將比分拉至5分差，最終屏東台電靠著鐵壁般前排攔網拿下第一局。第二局屏東台電重演上局劇本，開局以一波4-0的攻勢再次逼迫連莊喊出暫停，暫停回來後連莊Bryan以一記二號位直線進攻想助隊止血，但屏東台電林宜暉此時以一記直線強扣持續拉開比數，同隊的許紋誠也乘勝追擊強化前排攔網強度，最後屏東台電拿下第二局。第三局連莊靠著汪秉勳及宋柏霆得分連線一掃前兩局陰霾，不過面對氣勢高昂的連莊屏東台電仍舊沈著冷靜地加強前排攔網，靠著蔡沛彰築起的高牆助隊領先，局中連莊盧清銓連續發出兩記強勁Ace球震撼全場，幫助連莊反超比分，最終連莊贏下第三局。第四局連莊Bryan一開局便擊出一記四號位強扣先馳得點，而屏東台電許紋誠也在四號位進攻得分予以回應，隨即戰況進入白熱化，兩隊分數死命緊咬互不相讓，連莊簡名均、劉鴻敏及汪秉勳連線發揮穩定攻擊，而屏東台電許紋誠和詹旻翰也不斷強扣給予連莊防線壓力，最終屏東台電拿下勝利。
https://tvl.ctvba.org.tw/news-detail/277,企排18年女子組冠軍賽第二戰於今（26）日由高雄台電對上臺北鯨華，臺北鯨華以25-21、31-33、25-23及25-23贏下企排十八年甲級男女排球聯賽女子組冠軍！首局臺北鯨華林書荷在四號位重扣得分，而高雄台電黃瀞萱也以一記強力進攻還以顏色，到了局中臺北鯨華Bia在二號位強勢進攻搭配Gabi的前排進攻，對決高雄台電陳姿雅的進攻火力，雙方戰的難分難解，關鍵時刻臺北鯨華展現驚人的防守能力，後場由賴湘程帶領接發防線，屢次化解高雄台電進攻攻勢，最終臺北鯨華拿下第一局。第二局臺北鯨華Bia再度展現進攻慾望，開局貢獻一記直線進攻，同隊的甘可慧也在前排支援一記小吊球，不過高雄台電以行動進行回擊，李姿瑩還擊一記小吊球幫助隊伍取得領先，但臺北鯨華韌性十足，面對巨大壓力靠著林書荷及甘可慧重扣得分再度扳平比數，雙方一路大戰至31-31，局末高雄台電黃芯瑜關鍵網上爭球得分助隊扳回一城。第三局戰況陷入膠著，雙方皆想拿下關鍵第三局提振士氣， 局中高雄台電彭?媃及黃芯瑜表現亮眼，接連進攻幫助高雄台電掌握領先優勢，而臺北鯨華也死命緊咬比數，局末臺北鯨華Gabi跳出來貢獻前排攔網得分幫助臺北鯨華反超比數，最後時刻臺北鯨華甘可慧無人能擋！連續兩次重扣得分助隊率先聽牌。第四局臺北鯨華進攻多點開花，林書荷、吳芳妤及甘可慧都有所貢獻，也讓臺北鯨華取得領先優勢，此時高雄台電胡曉佩靠著一記發球Ace球緊咬比分，局中臺北鯨華靠著林書荷及吳芳妤進攻雙箭頭拉出一波4-0的攻勢，不過高雄台電即時甦醒，靠著彭?媃的重砲進攻及黃芯瑜的發球Ace球再度扳平比數，最終臺北鯨華靠著林書荷關鍵touch out贏下企排十八年女子組冠軍！
https://tvl.ctvba.org.tw/news-detail/276,企排18年男子組總冠軍賽第一戰於今（25）日由屏東台電對上連莊，雙方大戰5局廝殺的難分難解，最終連莊以32-30、17-25、25-15、27-29及15-9贏下勝利，總冠軍賽率先聽牌。首局連莊展現出強烈的進攻慾望，靠著劉鴻敏及汪秉勳的進攻取得領先，但屏東台電也不甘於後，黃正良靠著一記二號位飛扣反超比分，雙方戰況陷入拉鋸戰，一路鏖戰30-30，關鍵時刻連莊Bryan發出一記超級速球直接得分！最終連莊拿下第一局。第二局屏東台電先靠著前排的鐵壁防守取分，緊接著詹旻翰也在四號位貢獻一記進攻得分助隊領先，但連莊並不輕易言棄！靠著宋柏霆二號位的犀利扣球將比分扳平，雙方持續膠著至局中，僵持一段時間後屏東台電黃正良跳出來貢獻一記二號位直線重扣，助隊取得領先優勢，最終屏東台電拿下第二局扳回一城。第三局開局連莊宋柏霆靠著四號位的斜線重扣助隊先行開張，連莊全隊加強進攻節奏，打出一波4-1的攻勢，不過屏東台電即時回穩，李佳軒精彩的單手救球創造一波進攻攻勢，搭配許紋誠四號位的重扣得分，讓屏東台電扳平比數，局末連莊進攻多點開花，靠著Bryan、宋柏霆及劉鴻敏眾將率先聽牌。第四局兩支隊伍十分膠著，局中屏東台電詹旻翰以一記漂亮的個人攔網得分助隊取得2分領先，連莊的攻勢屢次被屏東台電天羅地網般的防守限制住，局末突然風雲變色！連莊連續得分將比數追到27-27平手，不過屏東台電拒絕比賽結束！屏東台電許紋誠以一記帥氣再見ace球將戰局拖入第五局。進入關鍵第五局連莊Bryan防守強度拉滿，先以一記漂亮的攔網防守助隊取得領先，再靠著一記重扣拉出一波5-1的攻勢， 最終連莊贏下勝利。
https://tvl.ctvba.org.tw/news-detail/275,企排18年女子組冠軍賽首戰於今（25）日由臺北鯨華對上高雄台電，臺北鯨華以25-20、25-23、20-25及25-21獲勝，距離夢寐以求的冠軍僅一步之遙！首局雙方便展開精彩的攻守對決，臺北鯨華先是靠著Bia的兇猛重扣開啟攻勢，而高雄台電黃瀞萱也回擊一記B式快攻回擊，臺北鯨華的攻擊火力猛烈，在甘可慧、林書荷及Bia多點開花的情況下持續領先，局中高雄台電陳姿雅獨撐大樑，頻繁展現進攻火力緊咬比數，雖然高雄台電局中緊追比分讓臺北鯨華壓力十足，但臺北鯨華最終靠著穩定的攻守表現拿下第一局。第二局戰況進入白熱化，精彩的攻防對決令場邊觀眾大呼過癮，局中臺北鯨華Bia及Gabi抓緊機會打開破口，連續兩波快攻讓臺北鯨華取得領先，但高雄台電黃芯瑜及李姿瑩也貢獻得分讓戰況持續膠著無法預測，雙方不斷糾纏至局末，關鍵時刻臺北鯨華靠著Bia三號位小吊球拿下第二局。第三局高雄台電展現如同銅牆鐵壁的前排防守，靠著黃瀞萱及黃芯瑜雙人攔網連線令臺北鯨華進攻端窒礙難行，而進攻端陳姿雅今日表現堪稱完美，持續猛攻對手心臟地帶，不過臺北鯨華韌性十足鍥而不捨，靠著「矮妹」賴湘程無所不在的接發表現緊咬分數，但最終高雄台電拿下並扳回一城。第四局高雄台電陳姿雅卯足全力進攻，在四號位進攻勢不可擋，令臺北鯨華防守端備感壓力，但進攻端臺北鯨華林書荷立馬跳出來以一記四號位重扣還以顏色，隨後臺北鯨華開啟追分模式，靠著甘可慧及林書荷的亮眼表現反超比分！關鍵時刻臺北鯨華Bia以一記touch out帶領臺北鯨華拿下勝利。
https://tvl.ctvba.org.tw/news-detail/274,企排18年挑戰賽於今（20）日由臺中太陽神對上連莊，本場賽事如同生死局般，獲勝者將繼續前進總冠軍賽，最終連莊以25-16、25-16及25-16拿下勝利，並且搶下總冠軍賽門票。首局連莊便展現不能輸的態度，靠著Bryan的全力猛攻讓臺中太陽神士氣兵敗如山倒，雖然臺中太陽神趕緊喊出暫停想回穩軍心，但巨大的差距仍遲遲無法縮小，最後連莊靠著林冠洲的touch out拿下第一局。第二局臺中太陽神迅速掌握戰局，首先靠著攻守皆有亮眼表現的「小高」高偉誠取得分數領先，但連莊也施展出例行賽龍頭的強大實力，靠著宋柏霆的強力進攻要回領先，局末宋柏霆屢次重扣得分無人能擋，最終連莊拿下第二局。第三局連莊延續前兩局的高昂士氣，連莊Bryan連續兩次發球得分讓隊伍開局就取得5分優勢，局中臺中太陽神高偉誠和焦璿誠輪流跳出來取分想助隊止血，但仍無法追趕上連莊的分數，最終連莊贏下勝利。
https://tvl.ctvba.org.tw/news-detail/273,企排18年挑戰賽於今（20）日由極速超跑對上臺北鯨華，臺北鯨華以25-15、27-25及25-22戰勝極速超跑，臺北鯨華大軍殺入總冠軍賽！首局臺北鯨華林書荷便先發制人，在四號位擊出一記斜線進攻助隊先行開張，同隊的Gabi也展現出堅硬的防守態度，屢次破壞掉極速超跑的進攻，讓臺北鯨華始終保持著分數領先優勢，雖然極速超跑蔡幼群展現出強大的進攻能力，但仍無法阻擋臺北鯨華完美的攻守配合，最終臺北鯨華先馳得點拿下第一局。第二局開局極速超跑靠著前排Blanco精彩的前排扣殺取得領先，但臺北鯨華始終緊咬比分不放，局中臺北鯨華Gabi以一記精準的小吊球助隊反超比分，而極速超跑也不甘示弱地靠著葉軒岑和Santos進攻連線還以顏色，雙方一路死拼至25-25，關鍵時刻臺北鯨華林書荷貢獻一記touch out，助臺北鯨華率先聽牌！第三局臺北鯨華火力全開，展現如同暴風雨般的進攻讓極速超跑苦不堪言，一開局便被拉開分差，雖然局中極速超跑眾將靠著進攻將分差一度追至1分差，但臺北鯨華隨即將對手反攻的火苗熄滅，最後臺北鯨華贏下勝利！
https://tvl.ctvba.org.tw/news-detail/272,"挑戰賽第三日賽程 女子組極速超跑與臺北鯨華的決鬥，極速超跑會克服劣勢搶下勝利，還是臺北鯨華全勝晉級呢？ 男子組第一戰各吞下一敗的臺中太陽神與連莊，會是誰爭搶到最後一席的晉級資格？心跳加速時刻，讓我們拭目以待?＝＝＝＝＝＝＝＝＝＝＝＝＝3/20 週一 賽程時間與地點✨16:00 極速超跑 vs. 臺北鯨華✨18:00 臺中太陽神 vs. 連莊臺北市立大學天母校區體育館【票價資訊】全日票價票種票價說明1樓 VIP搖滾區NT$1,000全票NT$500優待票NT$300*限 65 歲以上長者、學生。購買優待票及身障票、陪同票者，入場須出示證件。身障票NT$250*限 身障者及一名陪同者。免票入場：8歲以下孩童可免票入場但不可佔座位，入場時請出示健保卡。拓元傳送門：https://tixcraft.com/activity/detail/22_tvl【注意事項】1. 現場售票為第一場開賽前一小時，數量有限，售完為止2. 開賽前一小時開放觀眾進場3. 座位採自由入座，除大會規劃之特定座位(加油團、貴賓席、球員席)等座位規劃範圍#企業18年甲級男女排球聯賽#企排18年 #TOTHETOP#挑戰賽"
https://tvl.ctvba.org.tw/news-detail/271,企業18年甲級男女排球聯賽挑戰賽於今（19）日火熱延燒，男子組由屏東台電出戰臺中太陽神，第一局由屏東台電率先攻下，第二局在局中遭臺中太陽神半路超車，接著屏東台電連趕兩局，代替主力上陣的年輕陣容也有出色的發揮，最終以25-19、20-25、25-21、25-22，拿下本場比賽勝利，在挑戰賽階段收下兩勝。屏東台電在開局靠著林宜暉打出氣勢，加上高壓電塔穩定供應，很快的找到攻守節奏，更在許紋誠球速112公里的Ace火球下，火力全開，以25-19迅速攻下第一局。第二局屏東台電林宜暉先行開張，隊友甘明修也在分數有所貢獻，而防守端李佳軒多次飛身救球，替球隊守住最後一道防線，順利在前半局一路佔上風，後頭拼命咬分的臺中太陽神，局中趁著屏東台電失誤，將分差追平至12-12，屏東台電趕緊喊出暫停，但此時的臺中太陽神已徹底打開，在「小高」高偉誠和吳宗軒的帶領下，悄悄逆襲，柯宗甫緊接著出手快攻，臺中太陽神逆轉局勢，領先三分，現場球迷欣喜若狂，迫使屏東台電再次喊出暫停，戰況陷入膠著，關鍵時刻臺中太陽神焦璿誠搶下賽末，而屏東台電重要主力許紋誠受傷下場，臺中太陽神拿下第二局的勝利。第三局剛開始屏東台電就打出3-0的攻勢，使臺中太陽神緊急喊暫停，接著吳宗軒靠著兩顆強勁的發球，帶領隊伍領先一分，陳昭銘、焦璿誠也紛紛攻擊得手，但屏東台電曾茂聰不讓對手專美於前，以強力的扣球還以顏色，局末緊張時刻兩隊分別派出林宜暉與吳宗軒相互發出Ace球較勁，最後由屏東台電率先拿到局末的優勢下，穩住本局勝利。第四局屏東台電換上年輕陣容，皆有所發揮，隨著顏振富強勁的攻擊，以及洪宇叡連續的兩顆Ace球，屏東台電把握住領先優勢，但在關鍵時刻臺中太陽神展現不服輸的拚勁，小高與吳宗軒接連在網前鎖死屏東台電強力的攻擊，帶領臺中太陽神重新要回領先，屏東台電黃宇晨、洪宇叡挺身而出強力回擊，最後臺中太陽神攻擊未過網溜失掉機會，由屏東台電拿下本場比賽勝利。
https://tvl.ctvba.org.tw/news-detail/270,企業18年甲級男女排球聯賽今（19）日，在台北市立大學體育館舉行挑戰賽，女子組由高雄台電對上極速超跑，上次交手雙方大戰五局，高雄台電掃去昨日輸球陰霾，拿出必勝的強烈決心，最終以25-23、25-21、25-18擊退極速超跑，也成功脫離被淘汰的險境。第一局高雄台電先下馬威，由陳姿雅在四號位強力的扣殺開啟序幕，接著雙方上演精彩的來回，多次平手分數咬很緊，接近局末極速超跑陳怡如漂亮的快攻將比分再次持平，兩隊一路纏鬥至20-20大關，高雄台電當家兩大主攻手，在進攻端加足火力，陳姿雅、李姿瑩兩人聯手出擊，隊友胡曉佩搶下局末，此時李姿瑩磅數再升級，以一顆霸氣的斜線攻擊收尾，高雄台電拿下第一局。第二局高雄台電李姿瑩延續上局火燙手感，與極速超跑Aleoscar互相較勁，但高雄台電氣勢正旺，胡曉佩、黃瀞萱多點開花，悄悄將比分拉開，分數來到12-20，此時極速超跑開啟瘋狂飆車模式，在阿非的帶領下，全隊逐漸打開，最強外援Aleoscar與Carla也加緊腳步，將原先大落後的分差追到只剩三分，但最後仍擋不住高雄台電必勝的慾望，最後在極速超跑攻擊出界下，交出勝利給高雄台電。第三局高雄台電保持專注，一路保有領先，中途雖極速超跑蔡幼群與Carla一度將比分追近只剩下一分差，高雄台電穩住局勢，陳姿雅與黃瀞萱再將比分拉開，最後由黃瀞萱搶下賽末，幫助隊伍取得關鍵的勝利。
https://tvl.ctvba.org.tw/news-detail/269,"挑戰賽第二日賽程女子組高雄台電與極速超跑，上次交手大戰五局，此次對戰非同小可！高雄台電的生死之戰！會被想闖進總冠軍的極速超跑半路超車嗎？！男子組昨日拿下挑戰賽第一勝的屏東台電將對上臺中太陽神，究竟會是太陽旗高掛還是屏東台電重返榮耀，率先成為男子組第一隊取得總冠軍賽門票的隊伍？！結局將在今日揭曉?＝＝＝＝＝＝＝＝＝＝＝＝＝3/19 週日 賽程時間與地點✨15:00 高雄台電 vs. 極速超跑✨17:00 屏東台電 vs. 臺中太陽神臺北市立大學天母校區體育館【票價資訊】全日票價票種票價說明1樓 VIP搖滾區NT$1,000全票NT$500優待票NT$300*限 65 歲以上長者、學生。購買優待票及身障票、陪同票者，入場須出示證件。身障票NT$250*限 身障者及一名陪同者。免票入場：8歲以下孩童可免票入場但不可佔座位，入場時請出示健保卡。拓元傳送門：https://tixcraft.com/activity/detail/22_tvl【注意事項】1. 現場售票為第一場開賽前一小時，數量有限，售完為止2. 開賽前一小時開放觀眾進場3. 座位採自由入座，除大會規劃之特定座位(加油團、貴賓席、球員席)等座位規劃範圍#企業18年甲級男女排球聯賽#企排18年 #TOTHETOP#挑戰賽"
https://tvl.ctvba.org.tw/news-detail/268,企業18年甲級男女排球聯賽挑戰賽於今（18）日開打，男子組由本賽季例行賽的新霸主連莊出戰八連霸的傳統強權隊伍屏東台電，攸關面子之爭的一戰，屏東台電找回自信，掃去前幾週輸球陰霾，以25-22、25-14、25-22，直落三強勢回歸，奪下本場比賽勝利。第一局前半段兩隊不相上下，在屏東台電詹旻翰、林宜暉的帶領下，全隊攻守找到節奏，連莊宋柏霆與布萊恩在進攻端也不敢鬆懈，以強勁的攻擊還以顏色，接著靠著盧清銓前排漂亮的小吊球將比分追平，但後來因接發球失誤較多，由屏東台電率先拿下第一局的勝利。第二局連莊宋柏霆先發制人，屏東台電詹旻翰和林宜暉築起銅牆鐵壁，在前排奮力抵抗，雖然連莊劉鴻杰此時跳出來捍衛主權，攻擊偶有殺傷力，屏東台電再搬出蔡沛彰與黃正良發出攻勢，掌握住領先優勢完封對手，連莊趕緊喊出暫停，重整步調後的連莊對屏東台電絲毫不受影響，隊長戴儒謙更在前排攔下布萊恩強勁的攻擊，接著黃正良、許紋誠、蔡沛彰多波的攻擊持續將比分拉開，最終經由許紋誠俐落的出手，終結此局，屏東台電再下一城。第三局屏東台電林宜暉、黃正良帶著前兩局的氣勢，維持火燙手感，接著許紋誠的Ace球將氣勢再推到高峰，連莊持續陷入混沌，久久無法突破，直至布萊恩以三波連續強勁攻擊，終於突破防網，在接近局末的關鍵時刻，帶領隊伍默默追趕比分，趁著屏東台電失誤，連莊一度追到只剩下2分差，但屏東台電黃正良關鍵時刻扛下壓力，給予連莊致命一擊，屏東台電強勢將勝利給奪下。
https://tvl.ctvba.org.tw/news-detail/267,企業18年甲級男女排球聯賽挑戰賽於今（18）日開打，女子組由上週季後賽輪空的種子隊臺北鯨華對戰高雄台電，面對此役臺北鯨華拿出例行賽冠軍隊伍的實力，攻守皆展現穩定的好表現，最終以25-15、25-23、25-20，總局數3比0 迅速帶走比賽的勝利。首局臺北鯨華由Bia先馳得點，隊友林書荷、吳芳妤紛紛來到前線輸送火力，輪番接力精彩的扣殺，加上快節奏的打法，使高雄台電打得喘不過氣，最後在高雄台電攻擊出界下，由臺北鯨華以25-15迅速拿下第一局的勝利。第二局高雄台電黃瀞萱不甘示落發出戰帖，率先攻下第一分為球隊重振士氣，接著兩隊經歷漫長的追逐，雙方互有領先，分數緊追不放，臺北鯨華的Bia與林書荷不斷以強力的進攻，試圖壓制住對手，高雄台電的李姿瑩在此局扮演核心要角，帶領球隊追平比分並超前，陳姿雅的斜線攻擊也在緊要關頭有所貢獻，分數持平來到21-21，雙方再次陷入拉鋸，最終由臺北鯨華林書荷強勁的一擊，終結掉此局。第三局防守端近乎無堅不摧的臺北鯨華，使高雄台電難以有效突破，雖然黃芯瑜和黃瀞萱不斷嘗試進攻，最後仍不敵臺北鯨華較靈活多變的攻勢，在Bia、吳芳妤、林書荷多點開花的攻勢下，由臺北鯨華獲得本場比賽的勝利。
https://tvl.ctvba.org.tw/news-detail/266,"挑戰賽首日賽程一二名的對決排名會再次發生變動嗎本週進場揭曉！＝＝＝＝＝＝＝＝＝＝＝＝＝3/18 週六 賽程時間與地點✨16:00 臺北鯨華 vs. 高雄台電✨18:00 連莊 vs. 屏東台電 臺北市立大學天母校區體育館【票價資訊】全日票價票種票價說明1樓 VIP搖滾區NT$1,000全票NT$500優待票NT$300*限 65 歲以上長者、學生。購買優待票及身障票、陪同票者，入場須出示證件。身障票NT$250*限 身障者及一名陪同者。免票入場：8歲以下孩童可免票入場但不可佔座位，入場時請出示健保卡。拓元傳送門：https://tixcraft.com/activity/detail/22_tvl【注意事項】1. 現場售票為第一場開賽前一小時，數量有限，售完為止2. 開賽前一小時開放觀眾進場3. 座位採自由入座，除大會規劃之特定座位(加油團、貴賓席、球員席)等座位規劃範圍#企業18年甲級男女排球聯賽#企排18年 #TOTHETOP#挑戰賽"
https://tvl.ctvba.org.tw/news-detail/265,企業18年甲級男女排球聯賽的季後賽事，本週壓軸場今（12）日由排名第三的臺中太陽神出戰排名第六的conti。兩隊大戰五局，由conti搶先攻下兩城，臺中太陽神緊急回血，尤其在第四局憑藉三顆關鍵的Ace球，成功逆轉局勢，以23-25、15-25、25-21、16-24與15-11上演精彩逆轉秀。第一局臺中太陽神焦璿誠搶先出擊，接著強勁的Ace球炒熱全場氣氛，conti雷諾即刻甦醒，周冠宇也在後排輸送火力，加上conti無懈可擊的防網，取得領先優勢，臺中太陽神吳宗軒Ace球，再攜手「小高」高偉誠追平比分，可惜最後遭conti雷諾率先取得局末點，林聖恩帥氣收尾，第一局由conti搶得先機。第二局前半段兩隊緊咬比分，conti林聖恩打破僵局，跳出來精彩扣殺，突破對手防線，接著conti在進可攻退可守的情況下，掌握微幅領先，臺中太陽神吳宗軒試圖帶頭反攻，但此時conti已徹底打開，在周冠宇、林聖恩以及雷諾的炮火連攻下，臺中太陽神銳氣大減，分差懸殊的劣勢下，臺中太陽神黃士展局末強勢想要挽回，conti殺紅眼，在鄭振堃於前排小吊球和強扣靈活切換的攻勢下，終結掉此局。第三局開局conti延續前兩局氣勢，取得微幅領先，臺中太陽神展現強大韌性，追平比分至5-5，conti即時喊出暫停，暫停回來後兩隊難分難捨，臺中太陽神黃士展關鍵時刻霸氣出手，帶領球隊要回領先，conti林聖恩做出回應，靠著雷諾、周冠宇再次追平，臺中太陽神黃士展攜手小高奮力追趕，將第三局勝利拿下，扳回一局。第四局由conti雷諾與臺中太陽神吳宗軒互別苗頭，緊要關頭雙方絲毫不敢懈怠，conti靠著鄭振堃追平比分，雷諾接管比賽要回領先，臺中太陽神面對雷諾、周冠宇、林聖恩點點開花的攻勢下，派出吳宗軒以強勁的Ace球，成功化解掉球隊關鍵的兩次危機，最後由隊長黃韋程的再見Ace球，驚險再下一城，延長戰線到第五局。關鍵第五局，臺中太陽神氣勢大漲，在焦璿誠與黃士展的強勢進攻下，鎮壓住conti的氣勢，但經過conti死命纏鬥一番，conti雷諾追近比分至一分差，臺中太陽神此時搬出小高、吳宗軒上場救火，再次將比分拉開，驚險收下本場比賽勝利。
https://tvl.ctvba.org.tw/news-detail/264,企業18年甲級男女排球聯賽的男子組季後賽事，今（12）日由排名第二的屏東台電迎戰排名第五的雲林美津濃。兩隊大戰五局，由屏東台電先下兩城，中間遭雲林美津濃逆襲，強勢將戰線拉至第五局，最後屏東台電找回專注力，恢復供電，以25-21、25-23、24-26、17-25與15-6搶下得來不易的挑戰賽門票。第一局屏東台電先以快攻將氣勢打出，在林宜暉的帶動之下，全隊攻守節奏流暢，雲林美津濃靠著許睿恩在前排看守，隊友「發哥」洪榮發也拼命追到只剩一分差，戰況陷入膠著，關鍵時刻，雲林美津濃發生失誤，交出球權，屏東台電曾茂聰看準機會，在二號位打出大斜線收尾，第一局由屏東台電率先攻下。第二局兩隊打得難分難捨，屏東台電黃正良首先站出來試圖翻轉局勢，雲林美津濃許睿恩快攻回擊，幫隊伍穩住領先優勢，發哥趁勢追擊，成功擾亂對手陣腳，加上屏東台電關鍵時刻的失誤，成功讓雲林美津濃悄悄拉開分差，暫停回來後屏東台電重新組織，靠著蔡沛彰、甘明修以及林宜暉的Ace球追平比分，雲林美津濃許美中不同意，重扣回擊硬是將局勢給穩住，此時屏東台電甘明修、許紋誠在下局奮起直追，由黃正良搶下局末，許紋誠接力，在後排強勢重扣收下此局，屏東台電再下一城。第三局雲林美津濃逆風翻盤，許睿恩小吊球緊咬住比分，張佑晨找到屏東台電的三不管地帶，為球隊爭取到領先優勢，林裕鈞攔網搭配許美中有效的進攻，打通任督二脈，加上關鍵時刻屏東台電攻擊出界，成功讓雲林美津濃扳回一城。第四局兩隊數度僵持不下，雲林美津濃許睿恩、洪榮發保持專注力，不放過任何機會，温逸凱打鐵趁熱，四號位斜線攻擊拉大分差，雖然屏東台電許紋誠強勢回擊，卻還是攻不破雲林美津濃的銅牆鐵壁，重要時刻老大許美中求勝的氣勢已無人能抵擋，此局由雲林美津濃穩住勝利，將戰線延長至第五局。決勝第五局，屏東台電恢復供電，加快節奏擾亂雲林美津濃步調，逐漸將分差擴大，由屏東台電許紋誠搶下賽末，隊友詹旻翰終結比賽，成功晉級挑戰賽。
https://tvl.ctvba.org.tw/news-detail/263,企業18年甲級男女排球聯賽的女子組季後賽事，今（12）日由排名第三的極速超跑對戰排名第五的愛山林，極速超跑狀態極佳以25-23、25-15與25-12，擊退愛山林，搶下挑戰賽資格。第一局極速超跑蔡幼群先發制人，打出touch out，愛山林的潘宣蓉穩住壓力，在二號位斜線強力的進攻，突破重圍，隨後靠著隊友吳佩茹追平並反超，極速超跑加足馬力，由Aleoscar將比分再追平，接著Carla連續的攻擊得分與陳怡如的快攻，打的愛山林手忙腳亂，吳佩茹攜手廖嘉安拼命將分差追到只剩一分差，但仍抵擋不住Carla強勁的攻擊，由極速超跑搶先拿下第一局。第二局極速超跑持續飆速，火力兇猛的蔡幼群打出氣勢，打亂對手的攻守節奏，愛山林掌握發球機會，李子嫣連續發球追回兩分，極速超跑葉軒岑強勢振作，直穿愛山林心臟地帶，蔡幼群也接力發出攻勢，最後由Carla終結此局，極速超跑搶先聽牌。第三局前半段極速超跑Carla聯手蔡幼群，打出一波7比1的攻勢，不過愛山林展現不服輸的纏鬥精神，奮力追趕比分，最終極速超跑Aleoscar在前排以漂亮的攔網搶下賽末，最後一球球權轉換愛山林因發球出界，將最終勝利歸給極速超跑。
